-2000.0	-2000.0	691612.2266641844
-2000.0	-1900.0	677299.5600770762
-2000.0	-1800.0	663706.6091014072
-2000.0	-1700.0	650833.3737371777
-2000.0	-1600.0	638679.8539843876
-2000.0	-1500.0	627246.0498430367
-2000.0	-1400.0	616531.9613131252
-2000.0	-1300.0	606537.588394653
-2000.0	-1200.0	597262.9310876202
-2000.0	-1100.0	588707.9893920267
-2000.0	-1000.0	580872.7633078726
-2000.0	-900.0	573757.2528351578
-2000.0	-800.0	567361.4579738823
-2000.0	-700.0	561685.3787240463
-2000.0	-600.0	556729.0150856496
-2000.0	-500.0	552492.3670586922
-2000.0	-400.0	548975.434643174
-2000.0	-300.0	546178.2178390954
-2000.0	-200.0	544100.716646456
-2000.0	-100.0	542742.931065256
-2000.0	0.0	542104.8610954954
-2000.0	100.0	542186.5067371741
-2000.0	200.0	542987.8679902921
-2000.0	300.0	544508.9448548495
-2000.0	400.0	546749.7373308463
-2000.0	500.0	549710.2454182822
-2000.0	600.0	553390.4691171576
-2000.0	700.0	557790.4084274725
-2000.0	800.0	562910.0633492266
-2000.0	900.0	568749.43388242
-2000.0	1000.0	575308.5200270528
-2000.0	1100.0	582587.3217831249
-2000.0	1200.0	590585.8391506365
-2000.0	1300.0	599304.0721295874
-2000.0	1400.0	608742.0207199776
-2000.0	1500.0	618899.6849218071
-2000.0	1600.0	629777.0647350759
-2000.0	1700.0	641374.1601597841
-2000.0	1800.0	653690.9711959318
-2000.0	1900.0	666727.4978435187
-2000.0	2000.0	680483.7401025449
-1900.0	-2000.0	676378.5029664668
-1900.0	-1900.0	662065.8363793585
-1900.0	-1800.0	648472.8854036897
-1900.0	-1700.0	635599.65003946
-1900.0	-1600.0	623446.1302866698
-1900.0	-1500.0	612012.326145319
-1900.0	-1400.0	601298.2376154074
-1900.0	-1300.0	591303.8646969354
-1900.0	-1200.0	582029.2073899026
-1900.0	-1100.0	573474.265694309
-1900.0	-1000.0	565639.0396101549
-1900.0	-900.0	558523.5291374401
-1900.0	-800.0	552127.7342761647
-1900.0	-700.0	546451.6550263286
-1900.0	-600.0	541495.2913879319
-1900.0	-500.0	537258.6433609745
-1900.0	-400.0	533741.7109454565
-1900.0	-300.0	530944.4941413777
-1900.0	-200.0	528866.9929487384
-1900.0	-100.0	527509.2073675385
-1900.0	0.0	526871.1373977778
-1900.0	100.0	526952.7830394565
-1900.0	200.0	527754.1442925745
-1900.0	300.0	529275.2211571318
-1900.0	400.0	531516.0136331286
-1900.0	500.0	534476.5217205647
-1900.0	600.0	538156.7454194401
-1900.0	700.0	542556.6847297548
-1900.0	800.0	547676.339651509
-1900.0	900.0	553515.7101847024
-1900.0	1000.0	560074.7963293352
-1900.0	1100.0	567353.5980854074
-1900.0	1200.0	575352.1154529189
-1900.0	1300.0	584070.3484318698
-1900.0	1400.0	593508.2970222599
-1900.0	1500.0	603665.9612240894
-1900.0	1600.0	614543.3410373584
-1900.0	1700.0	626140.4364620666
-1900.0	1800.0	638457.2474982141
-1900.0	1900.0	651493.7741458011
-1900.0	2000.0	665250.0164048274
-1800.0	-2000.0	661911.7285781684
-1800.0	-1900.0	647599.0619910602
-1800.0	-1800.0	634006.1110153913
-1800.0	-1700.0	621132.8756511618
-1800.0	-1600.0	608979.3558983715
-1800.0	-1500.0	597545.5517570206
-1800.0	-1400.0	586831.4632271092
-1800.0	-1300.0	576837.090308637
-1800.0	-1200.0	567562.4330016042
-1800.0	-1100.0	559007.4913060108
-1800.0	-1000.0	551172.2652218567
-1800.0	-900.0	544056.7547491419
-1800.0	-800.0	537660.9598878664
-1800.0	-700.0	531984.8806380304
-1800.0	-600.0	527028.5169996335
-1800.0	-500.0	522791.86897267617
-1800.0	-400.0	519274.93655715813
-1800.0	-300.0	516477.71975307947
-1800.0	-200.0	514400.21856044006
-1800.0	-100.0	513042.4329792401
-1800.0	0.0	512404.3630094794
-1800.0	100.0	512486.0086511581
-1800.0	200.0	513287.3699042761
-1800.0	300.0	514808.44676883356
-1800.0	400.0	517049.2392448302
-1800.0	500.0	520009.7473322663
-1800.0	600.0	523689.9710311417
-1800.0	700.0	528089.9103414565
-1800.0	800.0	533209.5652632106
-1800.0	900.0	539048.935796404
-1800.0	1000.0	545608.0219410369
-1800.0	1100.0	552886.823697109
-1800.0	1200.0	560885.3410646205
-1800.0	1300.0	569603.5740435714
-1800.0	1400.0	579041.5226339616
-1800.0	1500.0	589199.1868357911
-1800.0	1600.0	600076.56664906
-1800.0	1700.0	611673.6620737682
-1800.0	1800.0	623990.4731099159
-1800.0	1900.0	637026.9997575027
-1800.0	2000.0	650783.242016529
-1700.0	-2000.0	648211.9034992894
-1700.0	-1900.0	633899.2369121811
-1700.0	-1800.0	620306.2859365123
-1700.0	-1700.0	607433.0505722828
-1700.0	-1600.0	595279.5308194925
-1700.0	-1500.0	583845.7266781416
-1700.0	-1400.0	573131.6381482303
-1700.0	-1300.0	563137.265229758
-1700.0	-1200.0	553862.6079227251
-1700.0	-1100.0	545307.6662271317
-1700.0	-1000.0	537472.4401429776
-1700.0	-900.0	530356.9296702628
-1700.0	-800.0	523961.1348089874
-1700.0	-700.0	518285.05555915134
-1700.0	-600.0	513328.69192075456
-1700.0	-500.0	509092.0438937972
-1700.0	-400.0	505575.1114782791
-1700.0	-300.0	502777.89467420045
-1700.0	-200.0	500700.3934815611
-1700.0	-100.0	499342.60790036106
-1700.0	0.0	498704.5379306004
-1700.0	100.0	498786.1835722791
-1700.0	200.0	499587.54482539714
-1700.0	300.0	501108.62168995454
-1700.0	400.0	503349.41416595125
-1700.0	500.0	506309.9222533873
-1700.0	600.0	509990.14595226274
-1700.0	700.0	514390.0852625775
-1700.0	800.0	519509.7401843316
-1700.0	900.0	525349.110717525
-1700.0	1000.0	531908.1968621579
-1700.0	1100.0	539186.99861823
-1700.0	1200.0	547185.5159857415
-1700.0	1300.0	555903.7489646923
-1700.0	1400.0	565341.6975550826
-1700.0	1500.0	575499.3617569122
-1700.0	1600.0	586376.741570181
-1700.0	1700.0	597973.8369948892
-1700.0	1800.0	610290.6480310368
-1700.0	1900.0	623327.1746786237
-1700.0	2000.0	637083.41693765
-1600.0	-2000.0	635279.0277298298
-1600.0	-1900.0	620966.3611427215
-1600.0	-1800.0	607373.4101670526
-1600.0	-1700.0	594500.174802823
-1600.0	-1600.0	582346.6550500328
-1600.0	-1500.0	570912.850908682
-1600.0	-1400.0	560198.7623787705
-1600.0	-1300.0	550204.3894602983
-1600.0	-1200.0	540929.7321532655
-1600.0	-1100.0	532374.790457672
-1600.0	-1000.0	524539.5643735179
-1600.0	-900.0	517424.0539008031
-1600.0	-800.0	511028.25903952774
-1600.0	-700.0	505352.1797896916
-1600.0	-600.0	500395.81615129486
-1600.0	-500.0	496159.16812433745
-1600.0	-400.0	492642.23570881947
-1600.0	-300.0	489845.0189047407
-1600.0	-200.0	487767.51771210134
-1600.0	-100.0	486409.7321309014
-1600.0	0.0	485771.6621611407
-1600.0	100.0	485853.3078028194
-1600.0	200.0	486654.66905593744
-1600.0	300.0	488175.7459204948
-1600.0	400.0	490416.53839649155
-1600.0	500.0	493377.04648392764
-1600.0	600.0	497057.27018280304
-1600.0	700.0	501457.2094931178
-1600.0	800.0	506576.8644148719
-1600.0	900.0	512416.23494806536
-1600.0	1000.0	518975.32109269814
-1600.0	1100.0	526254.1228487703
-1600.0	1200.0	534252.6402162819
-1600.0	1300.0	542970.8731952327
-1600.0	1400.0	552408.8217856229
-1600.0	1500.0	562566.4859874524
-1600.0	1600.0	573443.8658007213
-1600.0	1700.0	585040.9612254295
-1600.0	1800.0	597357.7722615772
-1600.0	1900.0	610394.298909164
-1600.0	2000.0	624150.5411681903
-1500.0	-2000.0	623113.1012697894
-1500.0	-1900.0	608800.4346826811
-1500.0	-1800.0	595207.4837070123
-1500.0	-1700.0	582334.2483427827
-1500.0	-1600.0	570180.7285899925
-1500.0	-1500.0	558746.9244486416
-1500.0	-1400.0	548032.8359187301
-1500.0	-1300.0	538038.463000258
-1500.0	-1200.0	528763.8056932251
-1500.0	-1100.0	520208.86399763165
-1500.0	-1000.0	512373.6379134775
-1500.0	-900.0	505258.1274407627
-1500.0	-800.0	498862.33257948735
-1500.0	-700.0	493186.2533296512
-1500.0	-600.0	488229.8896912545
-1500.0	-500.0	483993.24166429706
-1500.0	-400.0	480476.3092487791
-1500.0	-300.0	477679.09244470036
-1500.0	-200.0	475601.59125206096
-1500.0	-100.0	474243.805670861
-1500.0	0.0	473605.7357011003
-1500.0	100.0	473687.38134277903
-1500.0	200.0	474488.74259589706
-1500.0	300.0	476009.8194604544
-1500.0	400.0	478250.61193645117
-1500.0	500.0	481211.12002388726
-1500.0	600.0	484891.34372276266
-1500.0	700.0	489291.28303307743
-1500.0	800.0	494410.9379548315
-1500.0	900.0	500250.308488025
-1500.0	1000.0	506809.3946326578
-1500.0	1100.0	514088.19638872996
-1500.0	1200.0	522086.7137562415
-1500.0	1300.0	530804.9467351923
-1500.0	1400.0	540242.8953255825
-1500.0	1500.0	550400.559527412
-1500.0	1600.0	561277.9393406808
-1500.0	1700.0	572875.0347653892
-1500.0	1800.0	585191.8458015367
-1500.0	1900.0	598228.3724491236
-1500.0	2000.0	611984.6147081499
-1400.0	-2000.0	611714.1241191683
-1400.0	-1900.0	597401.4575320601
-1400.0	-1800.0	583808.5065563911
-1400.0	-1700.0	570935.2711921616
-1400.0	-1600.0	558781.7514393714
-1400.0	-1500.0	547347.9472980206
-1400.0	-1400.0	536633.858768109
-1400.0	-1300.0	526639.4858496368
-1400.0	-1200.0	517364.82854260405
